[2025-07-03 17:03:11] High CPU usage: 1109.80% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1109.80% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 17:03:12] High Memory usage: 121.80MB | PID: 936 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.80MB | Parent: Code.exe
[2025-07-03 17:03:17] High Memory usage: 112.54MB | PID: 2972 | Name: python.exe | Path: C:\Users\syeda\AppData\Local\Programs\Python\Python313\python.exe | CPU: 0.00% | Memory: 112.54MB | Parent: Code.exe
[2025-07-03 17:03:17] High Memory usage: 244.45MB | PID: 3036 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 244.45MB | Parent: Code.exe
[2025-07-03 17:03:19] High Memory usage: 366.45MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 366.45MB | Parent: System
[2025-07-03 17:03:20] High Memory usage: 451.32MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 451.32MB | Parent: svchost.exe
[2025-07-03 17:03:22] High Memory usage: 224.86MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 224.86MB | Parent: services.exe
[2025-07-03 17:03:23] High Memory usage: 106.67MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 106.67MB | Parent: svchost.exe
[2025-07-03 17:03:25] High Memory usage: 144.34MB | PID: 7312 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 144.34MB | Parent: explorer.exe
[2025-07-03 17:03:25] High CPU usage: 31.10% | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.10% | Memory: 215.55MB | Parent: explorer.exe
[2025-07-03 17:03:25] High Memory usage: 215.55MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.10% | Memory: 215.55MB | Parent: explorer.exe
[2025-07-03 17:03:26] High Memory usage: 344.71MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 344.71MB | Parent: Zombie
[2025-07-03 17:03:28] High Memory usage: 110.11MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 110.11MB | Parent: msedgewebview2.exe
[2025-07-03 17:03:29] High Memory usage: 151.83MB | PID: 11196 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 15.60% | Memory: 151.83MB | Parent: Code.exe
[2025-07-03 17:03:29] High Memory usage: 111.34MB | PID: 11688 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 111.34MB | Parent: Code.exe
[2025-07-03 17:03:29] High CPU usage: 62.30% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 62.30% | Memory: 496.06MB | Parent: ChatGPT.exe
[2025-07-03 17:03:29] High Memory usage: 496.06MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 62.30% | Memory: 496.06MB | Parent: ChatGPT.exe
[2025-07-03 17:03:31] High Memory usage: 140.75MB | PID: 12872 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 140.75MB | Parent: Code.exe
[2025-07-03 17:03:31] High Memory usage: 107.21MB | PID: 13808 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 107.21MB | Parent: Code.exe
[2025-07-03 17:03:32] High Memory usage: 239.52MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 239.52MB | Parent: explorer.exe
[2025-07-03 17:03:32] High Memory usage: 100.64MB | PID: 15136 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 100.64MB | Parent: Code.exe
[2025-07-03 17:03:33] High Memory usage: 105.01MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.01MB | Parent: sihost.exe
[2025-07-03 17:03:33] High Memory usage: 185.82MB | PID: 16532 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 185.82MB | Parent: Code.exe
[2025-07-03 17:03:36] High CPU usage: 1029.00% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1029.00% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 17:03:37] High Memory usage: 121.80MB | PID: 936 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.80MB | Parent: Code.exe
[2025-07-03 17:03:39] High CPU usage: 31.10% | PID: 1720 | Name: dwm.exe | Path: C:\Windows\System32\dwm.exe | CPU: 31.10% | Memory: 70.64MB | Parent: winlogon.exe
[2025-07-03 17:03:42] High Memory usage: 112.54MB | PID: 2972 | Name: python.exe | Path: C:\Users\syeda\AppData\Local\Programs\Python\Python313\python.exe | CPU: 0.00% | Memory: 112.54MB | Parent: Code.exe
[2025-07-03 17:03:42] High Memory usage: 245.03MB | PID: 3036 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 245.03MB | Parent: Code.exe
[2025-07-03 17:03:44] High Memory usage: 408.05MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 408.05MB | Parent: System
[2025-07-03 17:03:45] High Memory usage: 409.43MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 409.43MB | Parent: svchost.exe
[2025-07-03 17:03:48] High CPU usage: 31.20% | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 31.20% | Memory: 217.36MB | Parent: services.exe
[2025-07-03 17:03:48] High Memory usage: 217.36MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 31.20% | Memory: 217.36MB | Parent: services.exe
[2025-07-03 17:03:48] High Memory usage: 105.73MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.73MB | Parent: svchost.exe
[2025-07-03 17:03:50] High Memory usage: 144.42MB | PID: 7312 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 144.42MB | Parent: explorer.exe
[2025-07-03 17:03:51] High CPU usage: 46.80% | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 216.87MB | Parent: explorer.exe
[2025-07-03 17:03:51] High Memory usage: 216.87MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 216.87MB | Parent: explorer.exe
[2025-07-03 17:03:51] High Memory usage: 338.22MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 338.22MB | Parent: Zombie
[2025-07-03 17:03:53] High Memory usage: 110.11MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 110.11MB | Parent: msedgewebview2.exe
[2025-07-03 17:03:54] High Memory usage: 150.62MB | PID: 11196 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 150.62MB | Parent: Code.exe
[2025-07-03 17:03:54] High Memory usage: 111.59MB | PID: 11688 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 111.59MB | Parent: Code.exe
[2025-07-03 17:03:55] High Memory usage: 519.95MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 519.95MB | Parent: ChatGPT.exe
[2025-07-03 17:03:56] High CPU usage: 31.10% | PID: 12872 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 31.10% | Memory: 140.77MB | Parent: Code.exe
[2025-07-03 17:03:56] High Memory usage: 140.77MB | PID: 12872 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 31.10% | Memory: 140.77MB | Parent: Code.exe
[2025-07-03 17:03:56] High Memory usage: 107.21MB | PID: 13808 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 107.21MB | Parent: Code.exe
[2025-07-03 17:03:57] High Memory usage: 254.03MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 15.60% | Memory: 254.03MB | Parent: explorer.exe
[2025-07-03 17:03:58] High Memory usage: 100.66MB | PID: 15136 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 100.66MB | Parent: Code.exe
[2025-07-03 17:03:58] High Memory usage: 104.92MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 104.92MB | Parent: sihost.exe
[2025-07-03 17:03:58] High Memory usage: 185.86MB | PID: 16532 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 185.86MB | Parent: Code.exe
[2025-07-03 17:04:02] High CPU usage: 698.10% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 698.10% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 17:04:02] High Memory usage: 121.83MB | PID: 936 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.83MB | Parent: Code.exe
[2025-07-03 17:04:04] High CPU usage: 31.10% | PID: 1720 | Name: dwm.exe | Path: C:\Windows\System32\dwm.exe | CPU: 31.10% | Memory: 70.83MB | Parent: winlogon.exe
[2025-07-03 17:04:07] High Memory usage: 112.57MB | PID: 2972 | Name: python.exe | Path: C:\Users\syeda\AppData\Local\Programs\Python\Python313\python.exe | CPU: 0.00% | Memory: 112.57MB | Parent: Code.exe
[2025-07-03 17:04:07] High Memory usage: 245.03MB | PID: 3036 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 245.03MB | Parent: Code.exe
[2025-07-03 17:04:09] High Memory usage: 407.22MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 407.22MB | Parent: System
[2025-07-03 17:04:10] High Memory usage: 409.44MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 409.44MB | Parent: svchost.exe
[2025-07-03 17:04:13] High Memory usage: 218.84MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 218.84MB | Parent: services.exe
[2025-07-03 17:04:14] High Memory usage: 105.73MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.73MB | Parent: svchost.exe
[2025-07-03 17:04:15] High Memory usage: 144.45MB | PID: 7312 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 144.45MB | Parent: explorer.exe
[2025-07-03 17:04:16] High CPU usage: 46.80% | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 215.37MB | Parent: explorer.exe
[2025-07-03 17:04:16] High Memory usage: 215.37MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 215.37MB | Parent: explorer.exe
[2025-07-03 17:04:16] High Memory usage: 337.81MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 337.81MB | Parent: Zombie
[2025-07-03 17:04:18] High Memory usage: 110.11MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 110.11MB | Parent: msedgewebview2.exe
[2025-07-03 17:04:19] High Memory usage: 152.48MB | PID: 11196 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 15.60% | Memory: 152.48MB | Parent: Code.exe
[2025-07-03 17:04:19] High Memory usage: 111.59MB | PID: 11688 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 111.59MB | Parent: Code.exe
[2025-07-03 17:04:20] High CPU usage: 93.50% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 93.50% | Memory: 577.48MB | Parent: ChatGPT.exe
[2025-07-03 17:04:20] High Memory usage: 577.48MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 93.50% | Memory: 577.48MB | Parent: ChatGPT.exe
[2025-07-03 17:04:21] High Memory usage: 140.77MB | PID: 12872 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 15.60% | Memory: 140.77MB | Parent: Code.exe
[2025-07-03 17:04:21] High Memory usage: 107.21MB | PID: 13808 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 107.21MB | Parent: Code.exe
[2025-07-03 17:04:22] High CPU usage: 31.10% | PID: 14244 | Name: vsee.exe | Path: C:\Users\syeda\AppData\Roaming\VSeeInstall\vsee.exe | CPU: 31.10% | Memory: 37.70MB | Parent: explorer.exe
[2025-07-03 17:04:22] High Memory usage: 259.68MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 259.68MB | Parent: explorer.exe
[2025-07-03 17:04:23] High Memory usage: 100.66MB | PID: 15136 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 100.66MB | Parent: Code.exe
[2025-07-03 17:04:23] High Memory usage: 104.92MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 104.92MB | Parent: sihost.exe
[2025-07-03 17:04:23] High Memory usage: 185.86MB | PID: 16532 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 185.86MB | Parent: Code.exe
[2025-07-03 17:04:27] High CPU usage: 838.90% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 838.90% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 17:04:27] High Memory usage: 121.92MB | PID: 936 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.92MB | Parent: Code.exe
[2025-07-03 17:04:32] High Memory usage: 112.57MB | PID: 2972 | Name: python.exe | Path: C:\Users\syeda\AppData\Local\Programs\Python\Python313\python.exe | CPU: 0.00% | Memory: 112.57MB | Parent: Code.exe
[2025-07-03 17:04:32] High Memory usage: 245.02MB | PID: 3036 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 245.02MB | Parent: Code.exe
[2025-07-03 17:04:34] High Memory usage: 406.45MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 406.45MB | Parent: System
[2025-07-03 17:04:35] High Memory usage: 407.79MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 407.79MB | Parent: svchost.exe
[2025-07-03 17:04:38] High Memory usage: 219.56MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 219.56MB | Parent: services.exe
[2025-07-03 17:04:39] High Memory usage: 105.34MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.34MB | Parent: svchost.exe
[2025-07-03 17:04:39] High CPU usage: 140.20% | PID: 6572 | Name: WmiPrvSE.exe | Path: C:\Windows\System32\wbem\WmiPrvSE.exe | CPU: 140.20% | Memory: 29.48MB | Parent: svchost.exe
[2025-07-03 17:04:40] High Memory usage: 144.42MB | PID: 7312 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 144.42MB | Parent: explorer.exe
[2025-07-03 17:04:41] High Memory usage: 215.96MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 215.96MB | Parent: explorer.exe
[2025-07-03 17:04:41] High CPU usage: 109.20% | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 109.20% | Memory: 348.83MB | Parent: Zombie
[2025-07-03 17:04:41] High Memory usage: 348.83MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 109.20% | Memory: 348.83MB | Parent: Zombie
[2025-07-03 17:04:42] High CPU usage: 31.10% | PID: 8428 | Name: Widgets.exe | Path: C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe | CPU: 31.10% | Memory: 55.48MB | Parent: svchost.exe
[2025-07-03 17:04:44] High Memory usage: 150.54MB | PID: 11196 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 150.54MB | Parent: Code.exe
[2025-07-03 17:04:45] High Memory usage: 111.59MB | PID: 11688 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 111.59MB | Parent: Code.exe
[2025-07-03 17:04:45] High Memory usage: 469.69MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 15.60% | Memory: 469.69MB | Parent: ChatGPT.exe
[2025-07-03 17:04:46] High Memory usage: 139.58MB | PID: 12872 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 139.58MB | Parent: Code.exe
[2025-07-03 17:04:46] High Memory usage: 107.11MB | PID: 13808 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 107.11MB | Parent: Code.exe
[2025-07-03 17:04:48] High Memory usage: 239.56MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 239.56MB | Parent: explorer.exe
[2025-07-03 17:04:48] High Memory usage: 100.71MB | PID: 15136 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 100.71MB | Parent: Code.exe
[2025-07-03 17:04:49] High Memory usage: 104.93MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 104.93MB | Parent: sihost.exe
[2025-07-03 17:04:49] High Memory usage: 185.95MB | PID: 16532 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 185.95MB | Parent: Code.exe
[2025-07-03 17:04:50] High Memory usage: 158.40MB | PID: 18308 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 158.40MB | Parent: msedgewebview2.exe
[2025-07-03 17:04:52] High CPU usage: 1187.30% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1187.30% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 17:04:53] High Memory usage: 121.96MB | PID: 936 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.96MB | Parent: Code.exe
[2025-07-03 17:04:58] High Memory usage: 112.57MB | PID: 2972 | Name: python.exe | Path: C:\Users\syeda\AppData\Local\Programs\Python\Python313\python.exe | CPU: 0.00% | Memory: 112.57MB | Parent: Code.exe
[2025-07-03 17:04:58] High Memory usage: 243.39MB | PID: 3036 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 243.39MB | Parent: Code.exe
[2025-07-03 17:05:00] High Memory usage: 588.57MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 588.57MB | Parent: System
[2025-07-03 17:05:01] High Memory usage: 136.43MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 136.43MB | Parent: svchost.exe
[2025-07-03 17:05:04] High Memory usage: 225.16MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 225.16MB | Parent: services.exe
[2025-07-03 17:05:05] High CPU usage: 46.80% | PID: 6572 | Name: WmiPrvSE.exe | Path: C:\Windows\System32\wbem\WmiPrvSE.exe | CPU: 46.80% | Memory: 30.41MB | Parent: svchost.exe
[2025-07-03 17:05:06] High Memory usage: 144.50MB | PID: 7312 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 144.50MB | Parent: explorer.exe
[2025-07-03 17:05:07] High Memory usage: 216.20MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 216.20MB | Parent: explorer.exe
[2025-07-03 17:05:07] High Memory usage: 346.22MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 346.22MB | Parent: Zombie
2025-07-04 00:44:34,298 - INFO - Starting Suspicious Process Activity Detector...
2025-07-04 00:44:38,448 - WARNING - [2025-07-04 00:44:38] High CPU usage: 934.90% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 934.90% | Memory: 0.01MB | Parent: N/A
2025-07-04 00:44:38,459 - WARNING - [2025-07-04 00:44:38] Process has active network connections | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 934.90% | Memory: 0.01MB | Parent: N/A
2025-07-04 00:44:38,527 - WARNING - [2025-07-04 00:44:38] Process has active network connections | PID: 4 | Name: System | Path:  | CPU: 0.00% | Memory: 3.23MB | Parent: System Idle Process
2025-07-04 00:44:38,771 - WARNING - [2025-07-04 00:44:38] Process has active network connections | PID: 1120 | Name: wininit.exe | Path: C:\Windows\System32\wininit.exe | CPU: 0.00% | Memory: 2.14MB | Parent: N/A
2025-07-04 00:44:38,896 - WARNING - [2025-07-04 00:44:38] Process has active network connections | PID: 1244 | Name: services.exe | Path: C:\Windows\System32\services.exe | CPU: 0.00% | Memory: 7.83MB | Parent: wininit.exe
2025-07-04 00:44:38,988 - WARNING - [2025-07-04 00:44:38] Process has active network connections | PID: 1296 | Name: lsass.exe | Path: C:\Windows\System32\lsass.exe | CPU: 0.00% | Memory: 23.17MB | Parent: wininit.exe
2025-07-04 00:44:39,203 - WARNING - [2025-07-04 00:44:39] Process has active network connections | PID: 1556 | Name: svchost.exe | Path: C:\Windows\System32\svchost.exe | CPU: 0.00% | Memory: 14.23MB | Parent: services.exe
2025-07-04 00:44:40,051 - WARNING - [2025-07-04 00:44:40] Process has active network connections | PID: 2084 | Name: svchost.exe | Path: C:\Windows\System32\svchost.exe | CPU: 0.00% | Memory: 10.29MB | Parent: services.exe
